                   Cluster_ID,Team,Deployment,Chart Name,CPU Used,Memory Used (GB),Storage Used (GB),CPU Allocated,Memory Allocated (GB),Storage Allocated (GB),deployment_count
63,BI,4,Airflow,10000,26.42,345,83000,183,3595,3
63,BI,4,Dremio,9000,10.65,506,83000,183,3595,3
63,BI,4,Prometheus,7000,20.36,460,83000,183,3595,7
63,BI,4,Metabase,2000,12.06,359,83000,183,3595,7
63,BI,5,Trino,4000,8.05,152,83000,183,3595,4
63,BI,5,Superset,5000,21.71,356,83000,183,3595,5
63,BI,5,Tableau server,5000,22.38,404,83000,183,3595,10
63,BI,5,Airflow,5000,17.97,362,83000,183,3595,4
63,BI,5,Dremio,9000,17.51,281,83000,183,3595,10
63,BI,5,Prometheus,7000,12.08,454,83000,183,3595,2
63,BI,5,Metabase,12000,14.13,437,83000,183,3595,7
63,BI,6,Trino,6000,17.32,463,83000,183,3595,9
63,BI,6,Superset,9000,17.09,269,83000,183,3595,7
63,BI,6,Tableau server,7000,10.81,380,83000,183,3595,4
63,BI,6,Airflow,12000,22.05,330,83000,183,3595,4
63,BI,6,Dremio,6000,15.22,393,83000,183,3595,3
63,BI,6,Prometheus,4000,20.46,224,83000,183,3595,7
63,BI,6,Metabase,8000,22.61,232,83000,183,3595,10
64,BI,1,Airflow,12000,39.9,376,106000,244,5922,5
64,BI,1,Tableau server,5000,16.43,674,106000,244,5922,5
64,BI,1,Metabase,13000,11.03,325,106000,244,5922,8
64,BI,1,Trino,11000,16.48,554,106000,244,5922,1
64,BI,1,Prometheus,5000,30.42,799,106000,244,5922,7
64,BI,1,Superset,13000,26.5,452,106000,244,5922,7
64,BI,1,Dremio,4000,11.21,506,106000,244,5922,9
64,BI,2,Airflow,4000,14.91,349,106000,244,5922,5
64,BI,2,Tableau server,8000,28.59,723,106000,244,5922,10
64,BI,2,Metabase,6000,21.39,352,106000,244,5922,4
64,BI,2,Trino,6000,17.76,830,106000,244,5922,8
64,BI,2,Prometheus,11000,27.7,798,106000,244,5922,9
64,BI,2,Superset,14000,24.01,321,106000,244,5922,5
64,BI,2,Dremio,14000,27.38,306,106000,244,5922,1
64,BI,3,Airflow,11000,13.93,350,106000,244,5922,8
64,BI,3,Tableau server,4000,23.86,786,106000,244,5922,2
64,BI,3,Metabase,13000,33.14,293,106000,244,5922,8
64,BI,3,Trino,13000,20.91,333,106000,244,5922,6
64,BI,3,Prometheus,9000,35.14,504,106000,244,5922,4
64,BI,3,Superset,8000,21.29,775,106000,244,5922,7
64,BI,3,Dremio,5000,9.94,536,106000,244,5922,3
64,BI,4,Airflow,5000,18.01,665,106000,244,5922,1
64,BI,4,Tableau server,13000,24.05,567,106000,244,5922,8
64,BI,4,Metabase,7000,28.55,431,106000,244,5922,6
64,BI,4,Trino,8000,19,531,106000,244,5922,6
64,BI,4,Prometheus,7000,15.69,508,106000,244,5922,4
64,BI,4,Superset,12000,28.45,443,106000,244,5922,3
64,BI,4,Dremio,14000,25.33,554,106000,244,5922,10
64,BI,5,Airflow,8000,12.93,340,106000,244,5922,3
64,BI,5,Tableau server,6000,15.95,924,106000,244,5922,9
64,BI,5,Metabase,11000,15.59,296,106000,244,5922,2
64,BI,5,Trino,4000,30.33,779,106000,244,5922,6
64,BI,5,Prometheus,13000,35.12,497,106000,244,5922,6
64,BI,5,Superset,10000,37.61,346,106000,244,5922,1
64,BI,5,Dremio,14000,17.84,379,106000,244,5922,8
64,BI,6,Airflow,14000,36.16,590,106000,244,5922,8
64,BI,6,Tableau server,10000,27.54,487,106000,244,5922,10
64,BI,6,Metabase,7000,18.62,219,106000,244,5922,3
64,BI,6,Trino,15000,20.05,500,106000,244,5922,8
64,BI,6,Prometheus,9000,21.14,683,106000,244,5922,10
64,BI,6,Superset,4000,18.78,505,106000,244,5922,8
64,BI,6,Dremio,4000,28.23,743,106000,244,5922,3
65,SRE,1,Grafana,11000,5.48,183,133000,90,4540,8
65,SRE,1,Thanos,9000,7.69,362,133000,90,4540,4
65,SRE,1,Elasticsearch,8000,9.12,434,133000,90,4540,5
65,SRE,1,Opentelemetry,8000,6.14,299,133000,90,4540,6
65,SRE,1,Tempo,11000,7.34,202,133000,90,4540,8
65,SRE,1,Fluentd,9000,3.86,424,133000,90,4540,8
65,SRE,1,Loki,7000,5.62,408,133000,90,4540,8
65,SRE,1,Kibana,4000,5.61,324,133000,90,4540,6
65,SRE,1,Victoriametrics,10000,5.93,135,133000,90,4540,7
65,SRE,2,Grafana,7000,5.69,210,133000,90,4540,4
65,SRE,2,Thanos,15000,7.63,350,133000,90,4540,7
65,SRE,2,Elasticsearch,4000,4.47,352,133000,90,4540,4
65,SRE,2,Opentelemetry,13000,2.81,399,133000,90,4540,10
65,SRE,2,Tempo,4000,6.62,494,133000,90,4540,8
65,SRE,2,Fluentd,6000,8.39,288,133000,90,4540,2
65,SRE,2,Loki,12000,6.37,370,133000,90,4540,1
65,SRE,2,Kibana,14000,6.1,249,133000,90,4540,9
65,SRE,2,Victoriametrics,12000,6.11,408,133000,90,4540,7
65,SRE,3,Grafana,9000,8.09,265,133000,90,4540,2
65,SRE,3,Thanos,4000,8.7,488,133000,90,4540,4
65,SRE,3,Elasticsearch,6000,2.36,280,133000,90,4540,4
65,SRE,3,Opentelemetry,11000,7.2,364,133000,90,4540,10
65,SRE,3,Tempo,5000,4.29,531,133000,90,4540,5
65,SRE,3,Fluentd,13000,7.14,364,133000,90,4540,3
65,SRE,3,Loki,12000,9.19,279,133000,90,4540,2
65,SRE,3,Kibana,8000,4.98,193,133000,90,4540,9
65,SRE,3,Victoriametrics,10000,9.06,324,133000,90,4540,8
65,SRE,4,Grafana,10000,7.13,341,133000,90,4540,4
65,SRE,4,Thanos,4000,10.21,578,133000,90,4540,10
65,SRE,4,Elasticsearch,5000,4.65,444,133000,90,4540,5
65,SRE,4,Opentelemetry,10000,9.03,239,133000,90,4540,9
65,SRE,4,Tempo,10000,3.45,483,133000,90,4540,3
65,SRE,4,Fluentd,8000,10.14,345,133000,90,4540,6
65,SRE,4,Loki,13000,4.64,180,133000,90,4540,8
65,SRE,4,Kibana,12000,6.41,178,133000,90,4540,7
65,SRE,4,Victoriametrics,8000,3.2,268,133000,90,4540,3
65,SRE,5,Grafana,10000,8.14,431,133000,90,4540,10
65,SRE,5,Thanos,6000,3.11,148,133000,90,4540,2
65,SRE,5,Elasticsearch,9000,5.88,430,133000,90,4540,5
65,SRE,5,Opentelemetry,5000,4.63,442,133000,90,4540,1
65,SRE,5,Tempo,7000,3.3,334,133000,90,4540,5
65,SRE,5,Fluentd,11000,8.93,223,133000,90,4540,5
65,SRE,5,Loki,13000,9.46,286,133000,90,4540,8
65,SRE,5,Kibana,13000,7.31,323,133000,90,4540,1
65,SRE,5,Victoriametrics,11000,4.43,418,133000,90,4540,5
65,SRE,6,Grafana,15000,7.15,244,133000,90,4540,2
65,SRE,6,Thanos,10000,5.66,213,133000,90,4540,5
65,SRE,6,Elasticsearch,12000,7.97,457,133000,90,4540,1
65,SRE,6,Opentelemetry,7000,3.49,406,133000,90,4540,5
65,SRE,6,Tempo,10000,8.11,400,133000,90,4540,9
65,SRE,6,Fluentd,5000,8.28,272,133000,90,4540,2
65,SRE,6,Loki,9000,7.4,364,133000,90,4540,10
65,SRE,6,Kibana,12000,6.71,134,133000,90,4540,3
65,SRE,6,Victoriametrics,6000,6.89,321,133000,90,4540,2
66,SRE,1,Nginx ingress,8000,50.56,398,97000,382,4126,7
66,SRE,1,Grafana,7000,39.98,220,97000,382,4126,5
66,SRE,1,Thanos,9000,36.23,177,97000,382,4126,1
66,SRE,1,Kibana,10000,26.57,240,97000,382,4126,9
66,SRE,1,Loki,6000,17.95,379,97000,382,4126,10
66,SRE,1,Victoriametrics,5000,29.39,529,97000,382,4126,7
66,SRE,1,Fluentd,10000,20.58,333,97000,382,4126,10
66,SRE,1,Opentelemetry,5000,42.39,397,97000,382,4126,7
66,SRE,2,Nginx ingress,6000,33.03,505,97000,382,4126,7
66,SRE,2,Grafana,8000,33.96,476,97000,382,4126,4
66,SRE,2,Thanos,4000,36.88,352,97000,382,4126,8
66,SRE,2,Kibana,9000,32.28,348,97000,382,4126,5
66,SRE,2,Loki,9000,40.57,423,97000,382,4126,6
66,SRE,2,Victoriametrics,4000,40.44,163,97000,382,4126,8
66,SRE,2,Fluentd,7000,18.23,179,97000,382,4126,8
66,SRE,2,Opentelemetry,12000,25.47,199,97000,382,4126,1
66,SRE,3,Nginx ingress,11000,28.63,376,97000,382,4126,10
66,SRE,3,Grafana,5000,25.75,193,97000,382,4126,2
66,SRE,3,Thanos,11000,19.33,219,97000,382,4126,9
66,SRE,3,Kibana,3000,39.52,554,97000,382,4126,2
66,SRE,3,Loki,3000,37.7,509,97000,382,4126,2
66,SRE,3,Victoriametrics,6000,33.72,221,97000,382,4126,8
66,SRE,3,Fluentd,12000,29.52,331,97000,382,4126,1
66,SRE,3,Opentelemetry,9000,34.21,446,97000,382,4126,9
66,SRE,4,Nginx ingress,9000,31.75,358,97000,382,4126,9
66,SRE,4,Grafana,8000,39.93,400,97000,382,4126,8
66,SRE,4,Thanos,6000,42.88,442,97000,382,4126,7
66,SRE,4,Kibana,4000,14.17,260,97000,382,4126,9
66,SRE,4,Loki,6000,34.86,136,97000,382,4126,10
66,SRE,4,Victoriametrics,3000,16.22,443,97000,382,4126,6
66,SRE,4,Fluentd,10000,18.91,342,97000,382,4126,9
66,SRE,4,Opentelemetry,8000,45.87,206,97000,382,4126,5
66,SRE,5,Nginx ingress,7000,24.06,175,97000,382,4126,2
66,SRE,5,Grafana,5000,33.19,367,97000,382,4126,8
66,SRE,5,Thanos,8000,37.89,334,97000,382,4126,2
66,SRE,5,Kibana,7000,36.84,247,97000,382,4126,6
66,SRE,5,Loki,9000,34.88,452,97000,382,4126,1
66,SRE,5,Victoriametrics,9000,19.12,161,97000,382,4126,10
66,SRE,5,Fluentd,6000,28.79,423,97000,382,4126,7
66,SRE,5,Opentelemetry,5000,22.04,481,97000,382,4126,5
66,SRE,6,Nginx ingress,3000,46,241,97000,382,4126,4
66,SRE,6,Grafana,12000,39.46,456,97000,382,4126,1
66,SRE,6,Thanos,9000,40.88,460,97000,382,4126,8
66,SRE,6,Kibana,5000,16.64,202,97000,382,4126,1
66,SRE,6,Loki,8000,31.02,404,97000,382,4126,2
66,SRE,6,Victoriametrics,9000,38.5,405,97000,382,4126,3
66,SRE,6,Fluentd,8000,21.45,419,97000,382,4126,8
66,SRE,6,Opentelemetry,5000,21.49,215,97000,382,4126,4
67,Devops,1,Tekton,2000,11.29,114,60000,175,2772,3
67,Devops,1,Kubernetes dashboard,5000,10.26,217,60000,175,2772,9
67,Devops,1,Jenkins,5000,11.9,95,60000,175,2772,8
67,Devops,1,Ambassador,4000,12.77,273,60000,175,2772,9
67,Devops,1,Harbor,4000,13.14,185,60000,175,2772,10
67,Devops,1,Gitlab runner,2000,13.47,254,60000,175,2772,4
67,Devops,1,Drone,4000,15.01,97,60000,175,2772,7
67,Devops,1,Argocd,5000,6.68,223,60000,175,2772,3
67,Devops,1,Kong,5000,11.35,259,60000,175,2772,2
67,Devops,2,Tekton,3000,15.14,222,60000,175,2772,4
67,Devops,2,Kubernetes dashboard,3000,5.35,135,60000,175,2772,3
67,Devops,2,Jenkins,2000,18.23,199,60000,175,2772,3
67,Devops,2,Ambassador,6000,8.1,161,60000,175,2772,3
67,Devops,2,Harbor,3000,17.19,246,60000,175,2772,2
67,Devops,2,Gitlab runner,6000,16,181,60000,175,2772,9
67,Devops,2,Drone,4000,14.45,265,60000,175,2772,4
67,Devops,2,Argocd,1000,9.94,135,60000,175,2772,2
67,Devops,2,Kong,5000,16.57,253,60000,175,2772,3
67,Devops,3,Tekton,4000,5.5,159,60000,175,2772,5
67,Devops,3,Kubernetes dashboard,3000,11.87,165,60000,175,2772,7
67,Devops,3,Jenkins,4000,14.94,144,60000,175,2772,1
67,Devops,3,Ambassador,5000,18.64,325,60000,175,2772,10
67,Devops,3,Harbor,3000,10.22,228,60000,175,2772,5
67,Devops,3,Gitlab runner,2000,14.8,96,60000,175,2772,9
67,Devops,3,Drone,4000,15.45,325,60000,175,2772,1
67,Devops,3,Argocd,6000,9.87,96,60000,175,2772,7
67,Devops,3,Kong,3000,9.86,231,60000,175,2772,5
67,Devops,4,Tekton,1000,10.21,317,60000,175,2772,8
67,Devops,4,Kubernetes dashboard,6000,13.14,167,60000,175,2772,2
67,Devops,4,Jenkins,4000,6.15,185,60000,175,2772,8
67,Devops,4,Ambassador,6000,16.83,120,60000,175,2772,9
67,Devops,4,Harbor,2000,12.77,121,60000,175,2772,2
67,Devops,4,Gitlab runner,2000,16.79,177,60000,175,2772,9
67,Devops,4,Drone,2000,14.88,311,60000,175,2772,1
67,Devops,4,Argocd,6000,10.99,129,60000,175,2772,3
67,Devops,4,Kong,5000,14.17,290,60000,175,2772,7
67,Devops,5,Tekton,5000,13.12,228,60000,175,2772,6
67,Devops,5,Kubernetes dashboard,1000,16.31,217,60000,175,2772,1
67,Devops,5,Jenkins,5000,9.64,220,60000,175,2772,4
67,Devops,5,Ambassador,3000,7.18,175,60000,175,2772,2
67,Devops,5,Harbor,4000,9.67,216,60000,175,2772,7
67,Devops,5,Gitlab runner,5000,17.69,232,60000,175,2772,3
67,Devops,5,Drone,4000,10.06,116,60000,175,2772,3
67,Devops,5,Argocd,4000,11.41,98,60000,175,2772,2
67,Devops,5,Kong,4000,17.67,178,60000,175,2772,6
67,Devops,6,Tekton,6000,13.53,198,60000,175,2772,4
67,Devops,6,Kubernetes dashboard,4000,10.23,91,60000,175,2772,1
67,Devops,6,Jenkins,6000,8.22,215,60000,175,2772,4
67,Devops,6,Ambassador,1000,23.41,193,60000,175,2772,8
67,Devops,6,Harbor,6000,18.81,113,60000,175,2772,5
67,Devops,6,Gitlab runner,5000,11.7,147,60000,175,2772,10
67,Devops,6,Drone,1000,10.06,318,60000,175,2772,10
67,Devops,6,Argocd,2000,5.9,268,60000,175,2772,2
67,Devops,6,Kong,3000,6.17,274,60000,175,2772,2
68,Devops,1,Ambassador,28000,47.84,183,340000,423,3704,3
68,Devops,1,Consul,29000,48.52,431,340000,423,3704,1
68,Devops,1,Tekton,30000,43.96,535,340000,423,3704,6
68,Devops,1,Fluxcd,29000,13.9,246,340000,423,3704,1
68,Devops,1,Harbor,35000,45.59,219,340000,423,3704,6
68,Devops,1,Gitlab runner,41000,48.45,368,340000,423,3704,4
68,Devops,1,Spinnaker,15000,27.37,331,340000,423,3704,4
68,Devops,2,Ambassador,46000,48.82,236,340000,423,3704,10
68,Devops,2,Consul,38000,59.07,487,340000,423,3704,4
68,Devops,2,Tekton,19000,39.87,245,340000,423,3704,10
68,Devops,2,Fluxcd,36000,33.35,218,340000,423,3704,3
68,Devops,2,Harbor,34000,24.2,762,340000,423,3704,8
68,Devops,2,Gitlab runner,17000,25.96,342,340000,423,3704,10
68,Devops,2,Spinnaker,39000,41.69,267,340000,423,3704,9
68,Devops,3,Ambassador,45000,32.99,187,340000,423,3704,8
68,Devops,3,Consul,34000,44.2,363,340000,423,3704,7
68,Devops,3,Tekton,36000,22.39,301,340000,423,3704,8
68,Devops,3,Fluxcd,39000,21.03,366,340000,423,3704,4
68,Devops,3,Harbor,18000,59.93,292,340000,423,3704,10
68,Devops,3,Gitlab runner,23000,50.8,281,340000,423,3704,4
68,Devops,3,Spinnaker,20000,59.23,456,340000,423,3704,5
68,Devops,4,Ambassador,37000,18.62,217,340000,423,3704,9
68,Devops,4,Consul,41000,19.63,330,340000,423,3704,1
68,Devops,4,Tekton,42000,53.75,417,340000,423,3704,7
68,Devops,4,Fluxcd,16000,51.26,262,340000,423,3704,7
68,Devops,4,Harbor,24000,63,460,340000,423,3704,5
68,Devops,4,Gitlab runner,33000,18.24,290,340000,423,3704,3
68,Devops,4,Spinnaker,34000,35.62,509,340000,423,3704,10
68,Devops,5,Ambassador,22000,21.24,345,340000,423,3704,7
68,Devops,5,Consul,53000,45.23,336,340000,423,3704,7
68,Devops,5,Tekton,32000,31.16,330,340000,423,3704,7
68,Devops,5,Fluxcd,15000,53.78,170,340000,423,3704,4
68,Devops,5,Harbor,51000,49.78,319,340000,423,3704,1
68,Devops,5,Gitlab runner,14000,13.65,404,340000,423,3704,5
68,Devops,5,Spinnaker,42000,50.4,405,340000,423,3704,9
68,Devops,6,Ambassador,25000,23.02,225,340000,423,3704,2
68,Devops,6,Consul,36000,37.43,416,340000,423,3704,7
68,Devops,6,Tekton,36000,52.91,313,340000,423,3704,7
68,Devops,6,Fluxcd,29000,48.56,372,340000,423,3704,5
68,Devops,6,Harbor,49000,40.09,368,340000,423,3704,4
68,Devops,6,Gitlab runner,33000,35.45,235,340000,423,3704,7
68,Devops,6,Spinnaker,15000,22.69,415,340000,423,3704,3
69,Security,1,Kyverno,21000,33.05,578,122000,256,3779,7
69,Security,1,Istio,8000,29.37,611,122000,256,3779,5
69,Security,1,Traefik,17000,48.07,284,122000,256,3779,6
69,Security,1,Opa gatekeeper,9000,17.94,359,122000,256,3779,10
69,Security,1,Istio-authorization,18000,42.36,565,122000,256,3779,2
69,Security,2,Kyverno,9000,24.21,446,122000,256,3779,2
69,Security,2,Istio,19000,46.75,232,122000,256,3779,9
69,Security,2,Traefik,15000,24.09,539,122000,256,3779,8
69,Security,2,Opa gatekeeper,12000,43.09,609,122000,256,3779,8
69,Security,2,Istio-authorization,16000,22.39,551,122000,256,3779,8
69,Security,3,Kyverno,19000,31.89,335,122000,256,3779,1
69,Security,3,Istio,12000,58.71,448,122000,256,3779,7
69,Security,3,Traefik,19000,21.94,310,122000,256,3779,5
69,Security,3,Opa gatekeeper,14000,27.98,692,122000,256,3779,10
69,Security,3,Istio-authorization,10000,38.6,693,122000,256,3779,6
69,Security,4,Kyverno,16000,29.96,464,122000,256,3779,9
69,Security,4,Istio,15000,34.74,557,122000,256,3779,2
69,Security,4,Traefik,8000,38.93,419,122000,256,3779,7
69,Security,4,Opa gatekeeper,19000,17.06,487,122000,256,3779,8
69,Security,4,Istio-authorization,15000,36.77,677,122000,256,3779,8
69,Security,5,Kyverno,22000,19.79,453,122000,256,3779,9
69,Security,5,Istio,13000,42,566,122000,256,3779,9
69,Security,5,Traefik,9000,26.19,455,122000,256,3779,7
69,Security,5,Opa gatekeeper,15000,58.74,627,122000,256,3779,10
69,Security,5,Istio-authorization,22000,30.47,350,122000,256,3779,4
69,Security,6,Kyverno,27000,12.6,391,122000,256,3779,1
69,Security,6,Istio,13000,29.18,496,122000,256,3779,4
69,Security,6,Traefik,8000,48.81,568,122000,256,3779,7
69,Security,6,Opa gatekeeper,11000,16.71,607,122000,256,3779,5
69,Security,6,Istio-authorization,17000,48.09,536,122000,256,3779,10
70,Security,1,Vault,19000,20.9,78,284000,413,1873,9
70,Security,1,Falco,19000,36.57,151,284000,413,1873,8
70,Security,1,Istio,11000,30.86,141,284000,413,1873,9
70,Security,1,Istio-authorization,27000,24.93,135,284000,413,1873,5
70,Security,1,Trivy,25000,35.13,198,284000,413,1873,3
70,Security,1,Cert-manager,25000,32.55,65,284000,413,1873,2
70,Security,1,Kyverno,14000,32.62,65,284000,413,1873,2
70,Security,1,Opa gatekeeper,12000,21.57,198,284000,413,1873,9
70,Security,1,Anchore,26000,18.3,106,284000,413,1873,1
70,Security,2,Vault,16000,55.23,172,284000,413,1873,9
70,Security,2,Falco,18000,46.82,70,284000,413,1873,8
70,Security,2,Istio,19000,32.38,114,284000,413,1873,5
70,Security,2,Istio-authorization,25000,15.78,212,284000,413,1873,5
70,Security,2,Trivy,27000,15.65,145,284000,413,1873,4
70,Security,2,Cert-manager,19000,42.96,83,284000,413,1873,5
70,Security,2,Kyverno,19000,24.07,184,284000,413,1873,6
70,Security,2,Opa gatekeeper,15000,18.1,204,284000,413,1873,3
70,Security,2,Anchore,18000,26.37,110,284000,413,1873,5
70,Security,3,Vault,10000,33.94,181,284000,413,1873,8
70,Security,3,Falco,22000,39.72,109,284000,413,1873,8
70,Security,3,Istio,11000,28.04,140,284000,413,1873,1
70,Security,3,Istio-authorization,22000,42.18,107,284000,413,1873,2
70,Security,3,Trivy,17000,17.64,124,284000,413,1873,5
70,Security,3,Cert-manager,16000,20.72,134,284000,413,1873,1
70,Security,3,Kyverno,26000,14.99,59,284000,413,1873,1
70,Security,3,Opa gatekeeper,28000,33.2,171,284000,413,1873,6
70,Security,3,Anchore,26000,34.11,181,284000,413,1873,5
70,Security,4,Vault,29000,24.01,190,284000,413,1873,2
70,Security,4,Falco,12000,35.75,125,284000,413,1873,8
70,Security,4,Istio,20000,39.62,156,284000,413,1873,7
70,Security,4,Istio-authorization,27000,11.7,97,284000,413,1873,8
70,Security,4,Trivy,12000,39.65,90,284000,413,1873,8
70,Security,4,Cert-manager,10000,35.61,212,284000,413,1873,7
70,Security,4,Kyverno,15000,21.5,82,284000,413,1873,3
70,Security,4,Opa gatekeeper,9000,38.78,188,284000,413,1873,9
70,Security,4,Anchore,30000,34.16,126,284000,413,1873,10
70,Security,5,Vault,21000,32.25,159,284000,413,1873,3
70,Security,5,Falco,19000,13.1,146,284000,413,1873,7
70,Security,5,Istio,17000,26.06,134,284000,413,1873,2
70,Security,5,Istio-authorization,24000,38.58,58,284000,413,1873,10
70,Security,5,Trivy,17000,28.88,151,284000,413,1873,8
70,Security,5,Cert-manager,24000,36.16,160,284000,413,1873,8
70,Security,5,Kyverno,15000,18.98,82,284000,413,1873,10
70,Security,5,Opa gatekeeper,18000,20.67,97,284000,413,1873,4
70,Security,5,Anchore,22000,42.36,179,284000,413,1873,10
70,Security,6,Vault,11000,38.62,138,284000,413,1873,10
70,Security,6,Falco,13000,18.66,94,284000,413,1873,1
70,Security,6,Istio,19000,16.21,143,284000,413,1873,8
70,Security,6,Istio-authorization,13000,15.32,168,284000,413,1873,9
70,Security,6,Trivy,29000,34.32,162,284000,413,1873,7
70,Security,6,Cert-manager,24000,24.57,71,284000,413,1873,3
70,Security,6,Kyverno,27000,51.44,129,284000,413,1873,8
70,Security,6,Opa gatekeeper,24000,27.46,165,284000,413,1873,4
70,Security,6,Anchore,28000,25.88,107,284000,413,1873,7
71,ML,1,Mlrun,9000,63.45,118,110000,518,1004,8
71,ML,1,Mlflow,12000,40.51,52,110000,518,1004,8
71,ML,1,Kubeflow,8000,45.33,66,110000,518,1004,3
71,ML,1,Prefect,7000,21.29,49,110000,518,1004,6
71,ML,1,Feast,6000,29.35,74,110000,518,1004,5
71,ML,1,Jupyterhub,11000,25.34,121,110000,518,1004,1
71,ML,1,Spark,4000,26.59,111,110000,518,1004,9
71,ML,1,Ray,11000,63.44,80,110000,518,1004,3
71,ML,2,Mlrun,7000,34.39,41,110000,518,1004,2
71,ML,2,Mlflow,6000,37.9,92,110000,518,1004,2
71,ML,2,Kubeflow,5000,49.35,117,110000,518,1004,9
71,ML,2,Prefect,7000,30.55,92,110000,518,1004,4
71,ML,2,Feast,13000,61.29,108,110000,518,1004,5
71,ML,2,Jupyterhub,5000,44.54,38,110000,518,1004,6
71,ML,2,Spark,15000,47.46,84,110000,518,1004,2
71,ML,2,Ray,11000,38.72,74,110000,518,1004,6
71,ML,3,Mlrun,9000,48.08,59,110000,518,1004,10
71,ML,3,Mlflow,8000,38.21,76,110000,518,1004,7
71,ML,3,Kubeflow,5000,45.92,65,110000,518,1004,1
71,ML,3,Prefect,11000,58.61,52,110000,518,1004,6
71,ML,3,Feast,14000,45.62,134,110000,518,1004,4
71,ML,3,Jupyterhub,10000,39.45,40,110000,518,1004,1
71,ML,3,Spark,10000,36.54,117,110000,518,1004,6
71,ML,3,Ray,5000,30.91,88,110000,518,1004,8
71,ML,4,Mlrun,9000,40.99,87,110000,518,1004,1
71,ML,4,Mlflow,9000,48.55,102,110000,518,1004,9
71,ML,4,Kubeflow,11000,63.59,73,110000,518,1004,3
71,ML,4,Prefect,7000,33.76,49,110000,518,1004,10
71,ML,4,Feast,4000,36.25,41,110000,518,1004,9
71,ML,4,Jupyterhub,9000,20.9,69,110000,518,1004,8
71,ML,4,Spark,5000,28.38,126,110000,518,1004,7
71,ML,4,Ray,10000,69.86,80,110000,518,1004,5
71,ML,5,Mlrun,12000,19.33,93,110000,518,1004,1
71,ML,5,Mlflow,9000,35.13,74,110000,518,1004,10
71,ML,5,Kubeflow,5000,56.82,86,110000,518,1004,8
71,ML,5,Prefect,7000,58.92,66,110000,518,1004,8
71,ML,5,Feast,11000,40.57,81,110000,518,1004,5
71,ML,5,Jupyterhub,7000,68.29,85,110000,518,1004,4
71,ML,5,Spark,8000,25.86,59,110000,518,1004,8
71,ML,5,Ray,4000,34.67,68,110000,518,1004,3
71,ML,6,Mlrun,11000,54.82,84,110000,518,1004,1
71,ML,6,Mlflow,6000,30.53,51,110000,518,1004,6
71,ML,6,Kubeflow,4000,48.54,82,110000,518,1004,4
71,ML,6,Prefect,6000,68.91,109,110000,518,1004,7
71,ML,6,Feast,5000,31.11,41,110000,518,1004,10
71,ML,6,Jupyterhub,11000,46.28,61,110000,518,1004,9
71,ML,6,Spark,11000,19.6,92,110000,518,1004,10
71,ML,6,Ray,11000,51.69,122,110000,518,1004,5
72,ML,1,Dask,37000,19.81,809,511000,371,8535,9
72,ML,1,Spark,47000,46.53,987,511000,371,8535,10
72,ML,1,Jupyterhub,63000,46.24,354,511000,371,8535,6
72,ML,1,Ray,52000,39.94,974,511000,371,8535,9
72,ML,1,Feast,48000,39.61,880,511000,371,8535,1
72,ML,1,Prefect,36000,35.32,400,511000,371,8535,2
72,ML,1,Mlflow,57000,13.95,811,511000,371,8535,1
72,ML,2,Dask,33000,21.7,800,511000,371,8535,3
72,ML,2,Spark,69000,17.42,839,511000,371,8535,5
72,ML,2,Jupyterhub,41000,21.25,1115,511000,371,8535,8
72,ML,2,Ray,55000,42.29,507,511000,371,8535,9
72,ML,2,Feast,33000,47.96,575,511000,371,8535,1
72,ML,2,Prefect,44000,55.45,1211,511000,371,8535,10
72,ML,2,Mlflow,27000,38.05,845,511000,371,8535,1
72,ML,3,Dask,34000,31.73,556,511000,371,8535,8
72,ML,3,Spark,25000,28.67,1008,511000,371,8535,6
72,ML,3,Jupyterhub,62000,31.79,1008,511000,371,8535,7
72,ML,3,Ray,53000,40.98,554,511000,371,8535,10
72,ML,3,Feast,54000,25.27,426,511000,371,8535,6
72,ML,3,Prefect,50000,43.74,656,511000,371,8535,4
72,ML,3,Mlflow,65000,23.52,1016,511000,371,8535,2
72,ML,4,Dask,40000,41.75,455,511000,371,8535,9
72,ML,4,Spark,69000,31.43,579,511000,371,8535,2
72,ML,4,Jupyterhub,40000,25.9,499,511000,371,8535,9
72,ML,4,Ray,54000,50.54,885,511000,371,8535,8
72,ML,4,Feast,36000,43.46,984,511000,371,8535,3
72,ML,4,Prefect,29000,24.63,885,511000,371,8535,9
72,ML,4,Mlflow,70000,27.15,1019,511000,371,8535,2
72,ML,5,Dask,63000,29.3,459,511000,371,8535,9
72,ML,5,Spark,42000,19.28,1025,511000,371,8535,3
72,ML,5,Jupyterhub,33000,36.57,700,511000,371,8535,3
72,ML,5,Ray,63000,30.39,512,511000,371,8535,8
72,ML,5,Feast,44000,31.52,948,511000,371,8535,2
72,ML,5,Prefect,32000,42.78,1050,511000,371,8535,2
72,ML,5,Mlflow,34000,40.06,706,511000,371,8535,4
72,ML,6,Dask,31000,34.74,879,511000,371,8535,3
72,ML,6,Spark,69000,47.73,730,511000,371,8535,2
72,ML,6,Jupyterhub,61000,21.86,821,511000,371,8535,8
72,ML,6,Ray,40000,54.72,694,511000,371,8535,3
72,ML,6,Feast,41000,22.34,930,511000,371,8535,8
72,ML,6,Prefect,18000,30.78,520,511000,371,8535,10
72,ML,6,Mlflow,42000,46.55,607,511000,371,8535,5
